Position Holder,Issuer,ISIN,Position Date,Net Short Position (%),Reporting Date,Cancellation Date
Sandbar Asset Management,Andritz AG,AT0000730007,2020-10-13,"0,56",2020-10-14,
Sandbar Asset Management,Andritz AG,AT0000730007,2020-10-07,"0,66",2020-10-08,
Sandbar Asset Management,Andritz AG,AT0000730007,2020-10-05,"0,7",2020-10-06,
Sandbar Asset Management,Andritz AG,AT0000730007,2020-09-30,"0,62",2020-10-01,
Sandbar Asset Management,Andritz AG,AT0000730007,2020-09-29,"0,59",2020-09-30,
Sandbar Asset Management,Andritz AG,AT0000730007,2020-09-24,"0,49",2020-09-25,
Sandbar Asset Management,Andritz AG,AT0000730007,2020-09-22,"0,5",2020-09-23,
Sandbar Asset Management,Andritz AG,AT0000730007,2020-09-14,"0,45",2020-09-15,
Sandbar Asset Management,Andritz AG,AT0000730007,2020-08-31,"0,54",2020-09-01,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-11-19,"0,45",2018-11-20,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-11-15,"0,51",2018-11-16,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-11-08,"0,43",2018-11-08,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-10-03,"0,71",2018-10-04,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-09-26,"0,61",2018-09-27,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-09-20,"0,55",2018-09-21,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-09-04,"0,32",2018-09-05,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-08-13,"0,58",2018-08-14,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-08-01,"0,6",2018-08-02,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-07-26,"0,56",2018-08-02,
Sandbar Asset Management LLP,Zumtobel Group AG,AT0000837307,2018-07-02,"0,62",2018-08-02,
Sculptor Capital Management Europe Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-21,0,2022-01-24,
Sculptor Capital Management Europe Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-20,"1,1",2022-01-21,
Sculptor Capital Management Europe Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-06,"1,28",2022-01-07,
Sculptor Capital Management Europe Limited,IMMOFINANZ AG,AT0000A21KS2,2021-10-15,"0,52",2021-10-18,
Sculptor Capital Management Europe Limited,IMMOFINANZ AG,AT0000A21KS2,2021-09-08,"0,48",2021-09-09,
Sculptor Capital Management Europe Limited,IMMOFINANZ AG,AT0000A21KS2,2021-08-31,"0,5",2021-09-01,
"SIH Partners, LLLP",CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2024-03-20,0,2024-03-21,
"SIH Partners, LLLP",CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2024-03-19,"0,53",2024-03-20,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-10-01,"0,49",2024-10-02,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-23,"0,58",2024-09-24,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-20,"0,61",2024-09-23,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-19,"0,87",2024-09-20,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-17,"0,26",2024-09-18,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-16,"0,74",2024-09-17,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-13,"0,69",2024-09-16,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-12,"0,7",2024-09-13,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-11,"0,61",2024-09-12,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-10,"0,71",2024-09-11,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-09,"0,65",2024-09-10,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-06,"0,76",2024-09-09,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-09-04,"0,61",2024-09-05,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-08-02,"0,75",2024-08-05,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-07-26,"0,61",2024-07-29,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-07-23,"0,56",2024-07-24,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-07-19,"0,6",2024-07-22,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-07-17,"0,57",2024-07-18,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-07-09,"0,62",2024-07-10,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-07-03,"0,51",2024-07-04,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-07-02,"0,47",2024-07-03,
"SIH Partners, LLLP",IMMOFINANZ AG,AT0000A21KS2,2024-07-01,"0,5",2024-07-02,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-07-02,"0,62",2018-07-03,2018-07-10
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-06-26,"0,59",2018-06-27,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-06-25,"0,62",2018-06-26,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-04-23,"0,73",2018-04-24,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-04-10,"0,67",2018-04-11,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-04-05,"0,74",2018-04-06,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-04-03,"0,81",2018-04-04,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-03-16,"0,72",2018-03-19,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-03-06,"0,64",2018-03-07,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-03-05,"0,48",2018-03-06,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-03-02,"0,58",2018-03-05,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-02-26,"0,64",2018-02-27,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-02-23,"0,7",2018-02-26,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-02-08,"0,6",2018-02-09,
STURGEON VENTURES,Zumtobel Group AG,AT0000837307,2018-02-02,"0,53",2018-02-05,
Susquehanna International Group Limited,Wienerberger AG,AT0000831706,2024-06-24,0,2024-06-24,
Susquehanna International Group Limited,Wienerberger AG,AT0000831706,2024-06-17,"0,51",2024-06-18,
Susquehanna International Group Limited,Wienerberger AG,AT0000831706,2024-06-14,"0,49",2024-06-17,
Susquehanna International Group Limited,Wienerberger AG,AT0000831706,2024-06-13,"0,68",2024-06-14,
Susquehanna International Group Limited,Wienerberger AG,AT0000831706,2024-06-12,"0,73",2024-06-13,
Susquehanna International Group Limited,Wienerberger AG,AT0000831706,2024-06-06,"0,66",2024-06-07,
Susquehanna International Group Limited,Wienerberger AG,AT0000831706,2024-05-27,"0,52",2024-05-28,
Susquehanna International Holdings LLC,INTERCELL AG,AT0000612601,2013-02-04,"0,64",2013-02-05,2013-02-15
Susquehanna International Holdings LLC,INTERCELL AG,AT0000612601,2013-01-30,"0,75",2013-01-30,2013-02-05
Susquehanna International Holdings LLC,INTERCELL AG,AT0000612601,2012-11-02,"1,24",2012-11-06,2013-02-05
Susquehanna International Holdings LLC,PORR AG,AT0000609607,2021-11-04,0,2021-11-05,
Susquehanna International Holdings LLC,PORR AG,AT0000609607,2021-11-01,"0,71",2021-11-02,
Susquehanna International Holdings LLC,PORR AG,AT0000609607,2021-10-29,"0,65",2021-11-01,
Susquehanna International Holdings LLC,PORR AG,AT0000609607,2021-10-28,"0,56",2021-10-29,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-02-25,0,2022-02-28,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-02-21,"2,11",2022-02-22,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-02-17,"1,93",2022-02-18,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-02-07,"2,05",2022-02-08,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-02-04,"1,86",2022-02-07,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-02-01,"1,75",2022-02-02,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-28,"1,93",2022-01-31,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-24,"1,83",2022-01-25,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-13,"2,04",2022-01-14,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-12,"1,23",2022-01-13,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-11,"1,37",2022-01-12,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-10,"1,28",2022-01-11,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-06,"1,19",2022-01-07,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-04,"1,01",2022-01-05,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2022-01-03,"0,7",2022-01-04,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2021-12-29,"0,83",2021-12-30,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2021-12-28,"0,79",2021-12-29,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2021-12-27,"0,81",2021-12-28,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2021-12-23,"0,79",2021-12-24,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2021-12-21,"0,83",2021-12-22,
Susquehanna International Securities Limited,IMMOFINANZ AG,AT0000A21KS2,2021-12-20,"0,72",2021-12-21,
Susquehanna International Securities Limited,Wienerberger AG,AT0000831706,2024-02-09,"0,47",2024-02-12,
Susquehanna International Securities Limited,Wienerberger AG,AT0000831706,2024-02-07,"0,5",2024-02-08,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2021-03-19,"0,47",2021-03-22,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2021-01-27,"0,57",2021-01-28,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2021-01-27,"0,93",2021-01-27,2021-01-28
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2021-01-26,"0,93",2021-01-28,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2021-01-04,"1,12",2021-01-07,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2020-07-03,"1,01",2020-07-06,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2020-03-18,"0,91",2020-03-19,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2020-03-16,"0,82",2020-03-17,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2020-03-12,"0,71",2020-03-13,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2020-03-10,"0,61",2020-03-11,
Sylebra Capital Limited,Österreichische Post Aktiengesellschaft,AT0000APOST4,2020-03-05,"0,51",2020-03-06,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-04-30,0,2021-05-03,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-04-14,"2,73",2021-04-15,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-04-09,"2,53",2021-04-12,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-04-01,"2,31",2021-04-06,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-03-31,"2,4",2021-04-01,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-03-31,"2,38",2021-03-31,2021-03-31
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-03-30,"2,38",2021-03-31,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-03-26,"2,23",2021-03-29,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-03-19,"2,13",2021-03-22,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-03-16,"2,01",2021-03-17,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-03-03,"1,94",2021-03-04,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-02-12,"1,71",2021-02-15,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-01-27,"1,64",2021-01-28,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-01-26,"1,51",2021-01-27,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-01-21,"1,47",2021-01-22,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-01-20,"1,37",2021-01-21,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-01-15,"1,14",2021-01-18,
SYQUANT CAPITAL,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2021-01-14,"0,8",2021-01-15,
Syquant Capital,IMMOFINANZ AG,AT0000A21KS2,2022-01-24,0,2022-01-25,
Syquant Capital,IMMOFINANZ AG,AT0000A21KS2,2022-01-14,"1,31",2022-01-17,
Syquant Capital,IMMOFINANZ AG,AT0000A21KS2,2022-01-13,"1,27",2022-01-14,
Syquant Capital,IMMOFINANZ AG,AT0000A21KS2,2022-01-12,"1,07",2022-01-13,
Syquant Capital,IMMOFINANZ AG,AT0000A21KS2,2022-01-10,"0,91",2022-01-11,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2021-12-30,"0,73",2021-12-31,
Syquant Capital,IMMOFINANZ AG,AT0000A21KS2,2021-12-21,"0,62",2021-12-22,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2021-09-16,"0,49",2021-09-17,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2021-09-13,"0,5",2021-09-14,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2021-01-26,"1,51",2021-01-27,2021-01-27
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2020-08-07,"0,49",2020-08-10,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2020-05-21,"0,69",2020-05-22,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2020-03-20,"0,76",2020-03-23,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2020-02-28,"0,89",2020-03-02,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2020-02-04,"0,9",2020-02-05,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2020-01-07,"0,73",2020-01-08,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2019-11-12,"0,62",2019-11-13,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2019-11-11,"0,53",2019-11-11,
SYQUANT CAPITAL,IMMOFINANZ AG,AT0000A21KS2,2019-11-06,"0,73",2019-11-06,
TFG Asset Management UK LLP,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2014-04-22,"0,28",2014-04-22,
TFG Asset Management UK LLP,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2014-04-02,"0,69",2014-04-02,
TFG Asset Management UK LLP,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2014-03-20,"0,81",2014-03-21,
TFG Asset Management UK LLP,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2013-11-29,"0,76",2013-12-01,
TFG Asset Management UK LLP,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2013-11-21,"0,66",2013-11-22,
TFG Asset Management UK LLP,CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2013-11-08,"0,54",2013-11-11,
TFG Asset Management UK LLP,IMMOFINANZ AG,AT0000A21KS2,2022-01-18,"0,54",2022-01-19,
TFG Asset Management UK LLP,Telekom Austria Aktiengesellschaft,AT0000720008,2023-06-08,"0,45",2023-06-09,
TFG Asset Management UK LLP,Telekom Austria Aktiengesellschaft,AT0000720008,2023-05-16,"0,55",2023-05-17,
TT International Asset Management Limited,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT0000969985,2023-04-14,"0,46",2023-04-17,
TT International Asset Management Limited,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT0000969985,2022-10-27,"0,5",2022-10-28,
Universal-Investment-Luxembourg S.A.,conwert Immobilien Invest SE,AT0000697750,2015-06-24,"0,47",2015-06-25,
Universal-Investment-Luxembourg S.A.,conwert Immobilien Invest SE,AT0000697750,2015-03-18,"0,83",2015-03-19,
Universal-Investment-Luxembourg S.A.,conwert Immobilien Invest SE,AT0000697750,2013-09-18,"0,59",2013-09-19,
Universal-Investment-Luxembourg S.A.,conwert Immobilien Invest SE,AT0000697750,2013-07-25,"0,69",2013-07-25,
Voleon Capital Management LP,DO & CO Aktiengesellschaft,AT0000818802,2020-12-30,"0,49",2020-12-31,
Voleon Capital Management LP,DO & CO Aktiengesellschaft,AT0000818802,2020-12-16,"0,5",2020-12-17,
Voleon Capital Management LP,DO & CO Aktiengesellschaft,AT0000818802,2020-12-10,"0,49",2020-12-11,
Voleon Capital Management LP,DO & CO Aktiengesellschaft,AT0000818802,2020-12-03,"0,57",2020-12-04,
Voleon Capital Management LP,DO & CO Aktiengesellschaft,AT0000818802,2020-11-23,"0,63",2020-11-24,
Voleon Capital Management LP,DO & CO Aktiengesellschaft,AT0000818802,2020-11-20,"0,55",2020-11-21,
Voleon Capital Management LP,DO & CO Aktiengesellschaft,AT0000818802,2020-11-20,"0,55",2020-11-20,2020-11-20
Voleon Capital Management LP,SCHOELLER-BLECKMANN OILFIELD EQUIPMENT Aktiengesellschaft,AT0000946652,2019-07-09,"0,49",2019-07-10,
Voleon Capital Management LP,SCHOELLER-BLECKMANN OILFIELD EQUIPMENT Aktiengesellschaft,AT0000946652,2019-07-01,"0,5",2019-07-02,
Voleon Capital Management LP,Wienerberger AG,AT0000831706,2020-09-14,"0,49",2020-09-15,
Voleon Capital Management LP,Wienerberger AG,AT0000831706,2020-09-04,"0,51",2020-09-05,
"Wellington Managment Company, LLP",Raiffeisen Bank International AG,AT0000606306,2014-01-16,"0,43",2014-01-17,
"Wellington Managment Company, LLP",Raiffeisen Bank International AG,AT0000606306,2012-11-01,"0,54",2012-11-02,
Whitebox Advisors LLC,BUWOG AG,AT00BUWOG001,2015-09-15,"0,13",2015-09-16,
Whitebox Advisors LLC,BUWOG AG,AT00BUWOG001,2015-08-04,"1,27",2015-08-05,
"WorldQuant, LLC",AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT0000969985,2020-03-16,"0,47",2020-03-17,
"WorldQuant, LLC",AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT0000969985,2020-03-04,"0,56",2020-03-05,
"WorldQuant, LLC",AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT0000969985,2020-02-25,"0,6",2020-02-26,
"WorldQuant, LLC",AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,AT0000969985,2020-02-13,"0,5",2020-02-14,
"WorldQuant, LLC",CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2024-09-26,"0,42",2024-09-27,
"WorldQuant, LLC",CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2024-09-25,"0,5",2024-09-26,
"WorldQuant, LLC",CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2024-09-24,"0,49",2024-09-25,
"WorldQuant, LLC",CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2024-09-16,"0,58",2024-09-17,
"WorldQuant, LLC",CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2024-09-12,"0,61",2024-09-13,
"WorldQuant, LLC",CA Immobilien Anlagen Aktiengesellschaft,AT0000641352,2024-09-11,"0,52",2024-09-12,
"WorldQuant, LLC",SCHOELLER-BLECKMANN OILFIELD EQUIPMENT Aktiengesellschaft,AT0000946652,2016-02-02,"0,49",2016-02-03,
"WorldQuant, LLC",SCHOELLER-BLECKMANN OILFIELD EQUIPMENT Aktiengesellschaft,AT0000946652,2016-02-01,"0,5",2016-02-02,
"WorldQuant, LLC",SCHOELLER-BLECKMANN OILFIELD EQUIPMENT Aktiengesellschaft,AT0000946652,2016-01-27,"0,49",2016-01-28,
"WorldQuant, LLC",SCHOELLER-BLECKMANN OILFIELD EQUIPMENT Aktiengesellschaft,AT0000946652,2016-01-19,"0,5",2016-01-20,
"WorldQuant, LLC",SCHOELLER-BLECKMANN OILFIELD EQUIPMENT Aktiengesellschaft,AT0000946652,2015-10-07,"0,46",2015-10-08,
"WorldQuant, LLC",SCHOELLER-BLECKMANN OILFIELD EQUIPMENT Aktiengesellschaft,AT0000946652,2015-08-04,"0,52",2015-08-05,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-09-06,"0,49",2018-09-07,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-09-05,"0,58",2018-09-06,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-09-03,"0,66",2018-09-04,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-08-30,"0,79",2018-08-31,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-08-21,"0,89",2018-08-22,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-08-13,"0,99",2018-08-14,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-08-06,1,2018-08-07,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-07-31,"0,98",2018-08-01,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-07-20,"1,01",2018-07-23,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-07-19,"0,95",2018-07-20,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-07-16,"0,8",2018-07-17,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-07-11,"0,7",2018-07-12,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-07-04,"0,6",2018-07-05,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-07-03,"0,54",2018-07-04,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-06-05,"0,46",2018-06-06,
"WorldQuant, LLC",Zumtobel Group AG,AT0000837307,2018-05-30,"0,58",2018-05-31,
